Страница,Вакансия,Работодатель,Зарплата_сырая,Зарплата_мин,Зарплата_макс,Валюта,До_НДФЛ,Опыт_работы,Город,Ссылка,Описание
3,AI/LLM Engineer,ООО Эвотор,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137220911?query=ML&hhtmFrom=vacancy_search_list,"Эвотор создает собственную экосистему технологий и сервисов для автоматизации и повышения эффективности бизнесов. Наши продукты - это онлайн-кассы, которыми пользуется каждый четвертый предприниматель страны, и собственный магазин приложений «Эвотор.Маркет» с более чем 900 сервисами. Команда, куда ищем ML инженера, разрабатывает мультиагентные AI-системы для автоматизации бизнес-процессов на базе открытых LLM и продвинутых RAG-пайплайнов: поддержка клиентов, продажи, координация внутренних процессов. Что предлагаем оформление по ТК РФ, белая зарплата, уровень вознаграждения обсуждается с успешным кандидатом; формат работы: удаленно; ДМС после испытательного срока; работу в аккредитованной IT-компании, скидки от компаний партнеров, обучение; рабочая техника; 3 day off. Задачи проектирование и разработка мультиагентных систем (LangGraph, AutoGen/AG2, CrewAI или собственная оркестрация); архитектура агентных workflow: planner-executor, ReAct, reflection, human-in-the-loop, иерархические агенты; разработка продвинутых RAG / GraphRAG / Agentic RAG пайплайнов: adaptive retrieval, multi-hop retrieval, hybrid search, reranking, доменный файнтюнинг embedding- и reranker-моделей; интеграция инструментов и внешних систем через function calling и Model Context Protocol (MCP); работа с открытыми SoTA LLM (Qwen3, Gemma, DeepSeek и др.) и их адаптация под задачи конкретного заказчика; файнтюнинг моделей: LoRA/QLoRA, DPO/ORPO, дистилляция; обучение с нуля и дообучение на GPU-кластере при необходимости; оптимизация инференса: vLLM, SGLang, TensorRT-LLM, квантизация (AWQ/GPTQ/FP8), снижение latency и стоимости; построение систем оценки качества: RAGAS, LLM-as-judge, кастомные бенчмарки, офлайн/онлайн A/B-тестирование агентов; внедрение observability и трейсинга LLM-систем (Langfuse/LangSmith), мониторинг качества и деградаций в проде; дизайн экспериментов, формулирование гипотез, R&D по улучшению NLP/LLM-алгоритмов, подготовка датасетов и бенчмарков; проработка новых сценариев клиентского опыта для AI-ассистентов и агентных решений. Для нас важно коммерческий опыт разработки чат-ботов/диалоговых систем от 4 лет, от 1–1.5 лет с LLM/агентными системами в проде; понимание архитектур генеративных моделей (transformer, attention, MoE) и практический опыт работы с open-source LLM; уверенный Python, опыт асинхронной разработки (asyncio), PyTorch; опыт построения production RAG-систем: векторные БД (Qdrant/Milvus/pgvector); опыт fine-tuning LLM (LoRA/QLoRA, DPO) и/или embedding/reranker моделей; опыт работы с фреймворками агентной оркестрации (LangGraph, AutoGen, CrewAI и т.п.); опыт с инференс-серверами (vLLM, SGLang, TGI) и понимание квантизации моделей; FastAPI, SQLAlchemy, PostgreSQL, Docker, Kafka; Будет плюсом опыт distributed training на GPU-кластере (DeepSpeed/FSDP/Accelerate); опыт работы с Model Context Protocol (MCP) и построением tool-use для агентов; опыт внедрения guardrails / защиты от prompt injection (NeMo Guardrails, Llama Guard и т.п.); опыт общения с клиентами на техническом уровне: проработка требований, презентация архитектурных решений; публикации или активное участие в NLP/ML-сообществе; опыт с графовыми БД для GraphRAG (Neo4j)."
3,Senior Data Scientist (AI- агенты),Сбер. Data Science,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/135469867?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Senior ML Engineer (Agentic AI),Сбер. IT,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137221131?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Team lead Data Scientist ДКБ,АО Казахтелеком,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,"Астана, улица Достык, 18",https://omsk.hh.ru/vacancy/137161952?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Engineer,21vek.by,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,"Минск, проспект Победителей, 100",https://omsk.hh.ru/vacancy/137120188?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Senior ML Engineer/Data Scientist в команду прогнозирования (направление Deep Learning),X5 Tech,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137133877?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Senior Computer Vision / Machine Learning Engineer,ЧК ITS PARTNER LTD.,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Алматы,https://omsk.hh.ru/vacancy/136456003?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,ML аналитик (офис),ООО Совкомбанк Технологии,"до190 000₽за месяц,до вычета налоговОпыт 1-3 года",,,₽,True,Опыт 1-3 года,Казань,https://omsk.hh.ru/vacancy/133888708?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Computer Vision/AI engineer,ООО ОнТаргет ЛАБС,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Санкт-Петербург,https://omsk.hh.ru/vacancy/136613442?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Scientist,BetBoom.IT,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137122485?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Principal Data Platform Engineer,ИП ООО SIGMA SOFTWARE TASHKENT,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,"Ташкент, улица Тараса Шевченко, 42",https://omsk.hh.ru/vacancy/137179370?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Аналитик-разработчик,World Class,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136625191?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Engineer real-time,PARI,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136705842?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Lead Data Scientist,Сбер. Data Science,Без опыта,,,,,Без опыта,Москва,https://omsk.hh.ru/vacancy/137219856?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Junior ML Engineer / Data Engineer,Алабуга. Менеджмент,"от127 500₽за месяц, до вычета налоговОпыт 1-3 годаВыплаты: Два раза в месяц",,,₽,True,Опыт 1-3 года,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137157399?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,ТехЛид команды DS/ML (Домен ИИ),Т1 ИИ,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136109261?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Ведущий инженер по информационной безопасности (ML/AI),Ozon Tech,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136422735?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Engineer (Прайсинг),RWB (Wildberries & Russ),Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137175902?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Главный инженер-аналитик по внедрению ИИ,АО Эксперт РА,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/132790894?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Scientist / Machine Learning Engineer,"Мобильные ТелеСистемы (МТС), Беларусь",Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Минск,https://omsk.hh.ru/vacancy/135914097?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Главный специалист отдела моделирования и инфраструктуры данных (Data Scientist),ОАО Белгазпромбанк,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Минск,https://omsk.hh.ru/vacancy/124768153?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Бизнес-аналитик по внедрению ML-решений (криптовалютный рынок и блокчейн),Сбер для экспертов,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137210918?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Инженер - программист. Middle+/Senior Computer Vision Engineer (БПЛА / робототехника),ОАО Пеленг,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Минск,https://omsk.hh.ru/vacancy/136919190?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Младший ML-аналитик (Junior Machine Learning Analyst),ООО Датаюниверс,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136790029?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Архитектор платформы машинного обучения,ПАО БАНК УРАЛСИБ,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/132209166?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Разработчик Python (Middle/Senior),Нанософт,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,"Санкт-Петербург, р-н Петроградский",https://omsk.hh.ru/vacancy/134516752?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Младший ML-инженер (Data Scientist),ООО ОптималФлоу Групп,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,"Москва, р-н Крылатское",https://omsk.hh.ru/vacancy/136657335?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Senior Python ML-инженер (AI-Агенты),Сбер. IT,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Санкт-Петербург,https://omsk.hh.ru/vacancy/137215115?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,"Старший Data Scientist, Возвраты ML",Ozon Tech,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136222175?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Scientist (команда Сервисов Мониторинга корпоративных клиентов),Сбер. IT,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137246097?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Middle CV-инженер,ООО Сбербанк-Сервис,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,"Москва, р-н Дорогомилово",https://omsk.hh.ru/vacancy/137256228?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц, до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Краснодар,https://omsk.hh.ru/vacancy/136654175?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Senior Data Scientist,Сбер. Data Science,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137245152?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Senior Machine Learning Engineer / RecSys,ООО Оператор Газпром ИД,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136808224?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Junior ML Engineer / Data Engineer,Алабуга. Менеджмент,"от127 500₽за месяц, до вычета налоговОпыт 1-3 годаВыплаты: Два раза в месяц",,,₽,True,Опыт 1-3 года,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137157400?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Продуктовый аналитик (Middle),Т-Банк. ИТ. Аналитика,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Екатеринбург,https://omsk.hh.ru/vacancy/137205121?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Junior ML Engineer / Data Engineer,Алабуга. Менеджмент,"от127 500₽за месяц, до вычета налоговОпыт 1-3 годаВыплаты: Два раза в месяц",,,₽,True,Опыт 1-3 года,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137157401?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Data Scientist/ML Engineer,ООО УайтСнейк,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Минск,https://omsk.hh.ru/vacancy/137096223?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц, до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Нижний Новгород,https://omsk.hh.ru/vacancy/136654176?query=ML&hhtmFrom=vacancy_search_list,Не указано
3,Продуктовый аналитик (Middle),Т-Банк. ИТ. Аналитика,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Казань,https://omsk.hh.ru/vacancy/137154946?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц,до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Волгоград,https://omsk.hh.ru/vacancy/136654173?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Head of ML/AI Uzum Fintech,UZUM TECHNOLOGIES. IT,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/137103328?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Engineer / Data Scientist,ООО ИЦ АЙ-ТЕКО,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136835937?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Аналитик-инженер по машинному обучению,БКС IT & Digital,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/134683466?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,"ML Engineer/ML Infrastructure Engineer, направление рекомендательных систем и поиска",X5 Tech,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136718994?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц,до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Воронеж,https://omsk.hh.ru/vacancy/136654174?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Junior ML Engineer / Data Engineer,Алабуга. Менеджмент,"от127 500₽за месяц,до вычета налоговОпыт 1-3 годаВыплаты: Два раза в месяц",,,₽,True,Опыт 1-3 года,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137157398?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Data engineer (Middle+),Гос. корп. Национальный комитет Республики Узбекистан по статистике,"от12 000 000so'mза месяц,на рукиОпыт 3-6 летВыплаты: Раз в месяц",,,,False,Опыт 3-6 лет,"Ташкент, Мирзо-Улугбекский район",https://omsk.hh.ru/vacancy/136895898?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Tech lead ML,ООО Газпромнефть-Региональные продажи,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Санкт-Петербург,https://omsk.hh.ru/vacancy/134158343?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior Data Scientist/ML Engineer в направление LLM,X5 Tech,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137098467?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Начальник отдела прайсинга (CRM / ML / Data),Альфа-Банк. Центральный офис,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/137166073?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц,до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155150?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior AI/ML Developer (г. Новосибирск),ООО СофтМолл,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Новосибирск,https://omsk.hh.ru/vacancy/130687729?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML-инженер,Ассоциация IPChain,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136673047?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,BigData Project Manager департамента Smart Data Management,АО Национальные информационные технологии,"до1 500 000₸за месяц,до вычета налоговОпыт 3-6 летВыплаты: Два раза в месяц",,,₸,True,Опыт 3-6 лет,"Астана, проспект Мангилик Ел, 55/14",https://omsk.hh.ru/vacancy/137055986?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц,до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155153?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц,до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155156?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц,до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155154?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Стажер (валидация ML моделей),Сбер. IT,Без опыта,,,,,Без опыта,Москва,https://omsk.hh.ru/vacancy/136447313?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Руководитель проекта (Middle ML dаta scientist),Сбер. IT,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136927887?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Data Scientist (LangGraph),Новео,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,Ташкент,https://omsk.hh.ru/vacancy/137051261?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Ops,ООО СберОбразование,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Санкт-Петербург,https://omsk.hh.ru/vacancy/137011330?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,AI/ML-разработчик (Computer Vision + LLM),ТОО OES,"400 000–600 000₸за месяц, на рукиОпыт 3-6 летМожно удалённоВыплаты: Раз в месяц",,,₸,False,Опыт 3-6 лет,Астана,https://omsk.hh.ru/vacancy/136835989?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML-разработчик,Сбер. IT,"от180 000₽за месяц, до вычета налоговОпыт 1-3 года",,,₽,True,Опыт 1-3 года,Нижний Новгород,https://omsk.hh.ru/vacancy/136882532?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML инженер,Институт Исследования Нейросетей и Робототехники,"от120 000₽за месяц, на рукиОпыт 1-3 года",,,₽,False,Опыт 1-3 года,"Хабаровск, р-н Центральный",https://omsk.hh.ru/vacancy/135821912?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц, до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155155?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Разработчик Python/Go,ООО «Предприятие «ЭЛТЕКС»,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,город Новосибирск,https://omsk.hh.ru/vacancy/136824451?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,AI Engineer,АО OPEN BANK AJ,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,"Ташкент, Юнусабадский район, улица Шахрисабз, 2",https://omsk.hh.ru/vacancy/137122255?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior ML Engineer (GenAI Data Governanace),Сбер. IT,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137117357?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior ML Разработчик,True Engineering,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,"Новосибирск, р-н Советский",https://omsk.hh.ru/vacancy/137030251?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior Data Scientist (команда рекомендаций),ООО HeadHunter::Analytics/Data Science,"от450 000₽за месяц, на рукиОпыт более 6 летМожно удалённо",6.0,450000.0,₽,False,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/134991226?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Middle Data Scientist,ООО Страховая компания Сбербанк страхование,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136898522?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior Computer Vision Engineer,ЧК TargetAI Limited,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,"Нур-Султан (Астана), проспект Мангилик Ел, 55/22",https://omsk.hh.ru/vacancy/137186738?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц, до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155151?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц, до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155157?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Team lead data science,Альфа-Банк. Центральный офис,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137101906?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Junior Data Scientist,Artificial Seed,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,"провинция Бискайя, Басаури, Бильбао",https://omsk.hh.ru/vacancy/133784376?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,"ML Engineer/Аналитик BigData (ML, LLM)",Альфа-Деньги,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136475622?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Tech Lead (Applied AI & Research),Алабуга. Менеджмент,"от450 000₽за месяц, до вычета налоговОпыт более 6 летВыплаты: Два раза в месяц",6.0,450000.0,₽,True,Опыт более 6 лет,"Елабужский район, особая экономическая зона Алабуга, улица Ш-2, 6",https://omsk.hh.ru/vacancy/137155152?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML-инженер,ООО РОВИ Факторинг Плюс,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136739360?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,"Младший менеджер по продукту ML-моделей, генерация контента продавца (карточка товаров, описание)",Ozon Офис и Коммерция,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136798553?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Data Analyst (ML) / Аналитик данных,Арнест ЮниРусь,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/134687022?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Data Scientist (Research),Сбер. IT,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136994272?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Data scientist / ML-инженер,IBS,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136649916?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Руководитель управления машинного обучения,АльфаСтрахование. ИТ,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/135793874?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Lead (кредитование юр.лиц),getmatch,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136995377?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Middle+/Senior Data Scientist/Data Analyst/Исследователь данных (R&D) (Кольская ГМК),ООО ИЦ АЙ-ТЕКО,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136852954?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,ML Engineer в Fintech,ТОО Globerce Inc.,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Алматы,https://omsk.hh.ru/vacancy/136916923?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,"Data Scientist/ ML Engineer, проект CVM",X5 Tech,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/130320529?query=ML&hhtmFrom=vacancy_search_list,Не указано
4,Senior ML Engineer Guitarist (Audio / Music / Guitar),FunCorp,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Кипр,https://omsk.hh.ru/vacancy/135831077?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML-инженер,АО Агрохолдинг СТЕПЬ,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,"Ростов-на-Дону, р-н Ленинский",https://omsk.hh.ru/vacancy/135388566?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Junior/Middle Data Scientist (Classic ML),Сбер. Data Science,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136811152?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Руководитель команды ML,AVO.UZ,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,"Ташкент, улица Нукус, 29А",https://omsk.hh.ru/vacancy/135715285?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Кассир на АЗС Красногорск (ML009),АО РН-Москва,"64 000–82 000₽за месяц,до вычета налоговБез опытаВыплаты: Два раза в месяц",64000.0,82000.0,₽,True,Без опыта,Москва,https://omsk.hh.ru/vacancy/136808438?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML Engineer / LLM Engineer,ООО Сбербанк-Сервис,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136702741?query=ML&hhtmFrom=vacancy_search_list,Не указано
